customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract,internet_service,churned,last_call_outcome
C02371,43,39,28.6,1129.35,4,one-year,fiber,0,resolved
C02372,28,18,139.61,2510.73,0,month-to-month,dsl,0,resolved
C02373,60,18,80.21,1400.49,0,month-to-month,satellite,0,no_contact
C02374,33,4,47.68,,0,month-to-month,dsl,1,escalated
C02375,38,10,113.2,1153.81,1,month-to-month,satellite,1,escalated
C02376,18,25,37.62,1026.06,3,one-year,dsl,0,resolved
C02377,77,18,84.26,1501.53,0,month-to-month,fiber,1,escalated
C02378,50,21,56.3,1261.9,1,one-year,fiber,0,no_contact
C02379,38,13,,1347.12,0,one-year,satellite,1,cancelled
C02380,44,13,68.5,,1,month-to-month,dsl,0,resolved
C02381,52,13,64.1,813.71,0,month-to-month,fiber,0,no_contact
C02382,73,14,21.66,302.59,1,month-to-month,none,0,escalated
C02383,18,8,68.6,550.67,0,one-year,none,0,no_contact
C02384,45,27,65.09,1770.8,0,month-to-month,dsl,0,resolved
C02385,50,25,52.08,1318.13,0,month-to-month,fiber,0,resolved
C02386,65,23,90.54,1988.0,1,month-to-month,fiber,1,cancelled
C02387,43,31,66.95,2047.92,0,one-year,dsl,0,resolved
C02388,51,18,62.85,1221.7,2,month-to-month,dsl,0,no_contact
C02389,63,16,76.84,,1,one-year,satellite,0,resolved
C02390,49,29,27.48,803.06,0,one-year,fiber,0,resolved
C02391,59,1,68.14,77.18,1,month-to-month,dsl,1,cancelled
C02392,82,12,83.52,988.91,3,month-to-month,dsl,1,unresolved
C02393,59,5,111.58,,0,month-to-month,fiber,1,unresolved
C02394,45,24,83.5,2025.18,0,one-year,dsl,0,resolved
C02395,18,16,94.27,1462.17,1,month-to-month,fiber,1,escalated
C02396,59,5,105.47,428.49,0,month-to-month,none,1,cancelled
C02397,58,52,121.62,6348.2,2,two-year,fiber,0,resolved
C02398,62,20,77.6,1520.07,0,one-year,dsl,1,cancelled
C02399,50,72,105.01,7556.73,1,month-to-month,none,0,resolved
C02400,48,32,40.59,1354.58,2,one-year,fiber,0,resolved
C02401,27,47,18.0,830.8,2,month-to-month,fiber,0,resolved
C02402,31,20,132.58,2726.35,1,one-year,dsl,1,escalated
C02403,37,12,93.23,1113.65,0,one-year,fiber,1,escalated
C02404,37,38,92.92,3453.86,0,two-year,none,0,no_contact
C02405,43,32,60.33,1871.36,1,one-year,fiber,1,cancelled
C02406,68,72,88.46,6248.16,0,one-year,fiber,0,resolved
C02407,57,20,59.45,,0,month-to-month,fiber,0,no_contact
C02408,27,39,92.06,3574.4,1,two-year,fiber,1,cancelled
C02409,82,29,80.93,2384.78,3,two-year,dsl,1,cancelled
C02410,20,19,,811.03,0,month-to-month,none,0,resolved
C02411,28,32,83.56,2684.41,4,,fiber,1,cancelled
C02412,21,9,28.99,305.48,4,month-to-month,fiber,1,cancelled
C02413,31,5,50.43,176.16,1,month-to-month,fiber,1,cancelled
C02414,42,17,64.64,980.68,1,month-to-month,fiber,0,no_contact
C02415,62,13,93.61,,1,month-to-month,dsl,1,unresolved
C02416,35,26,73.31,1850.14,1,one-year,none,1,cancelled
C02417,68,4,119.35,430.41,0,month-to-month,dsl,1,unresolved
C02418,71,72,65.33,4748.94,0,month-to-month,fiber,0,resolved
C02419,44,12,61.02,,1,two-year,dsl,0,no_contact
C02420,67,16,98.47,1457.27,0,one-year,none,0,no_contact
C02421,50,12,123.73,1421.85,0,two-year,dsl,0,no_contact
C02422,36,25,54.13,1338.24,2,one-year,dsl,1,cancelled
C02423,46,16,53.51,901.13,2,month-to-month,fiber,1,cancelled
C02424,58,57,60.8,3526.47,1,month-to-month,dsl,0,no_contact
C02425,56,21,92.45,1870.21,1,two-year,fiber,0,no_contact
C02426,42,36,33.25,1195.26,1,one-year,fiber,0,resolved
C02427,58,18,59.53,1054.91,1,month-to-month,dsl,1,cancelled
C02428,35,29,81.61,2383.1,1,month-to-month,fiber,0,escalated
C02429,54,22,48.13,1053.75,4,month-to-month,dsl,0,resolved
C02430,62,0,57.74,-27.39,1,one-year,fiber,1,cancelled
C02431,39,18,115.5,2089.43,1,month-to-month,fiber,1,unresolved
C02432,44,17,77.07,1322.98,1,two-year,none,1,cancelled
C02433,35,27,46.16,1247.22,0,two-year,fiber,0,resolved
C02434,30,15,71.65,1036.56,0,month-to-month,fiber,0,resolved
C02435,43,46,61.06,2800.03,1,month-to-month,dsl,0,resolved
C02436,18,13,18.0,244.96,1,month-to-month,none,0,no_contact
C02437,53,14,69.65,,0,month-to-month,dsl,0,resolved
C02438,32,10,88.29,887.52,1,month-to-month,none,1,cancelled
C02439,51,15,84.63,1156.01,1,one-year,fiber,0,escalated
C02440,40,50,,4981.88,1,month-to-month,none,1,cancelled
C02441,32,35,92.46,3205.15,1,one-year,dsl,0,resolved
C02442,49,18,53.32,910.56,2,two-year,fiber,0,resolved
C02443,67,23,64.34,1479.46,2,two-year,fiber,0,resolved
C02444,28,63,81.13,5014.73,0,month-to-month,none,0,no_contact
C02445,74,54,77.88,4268.69,1,two-year,fiber,0,resolved
C02446,60,21,86.6,1816.58,0,two-year,fiber,0,resolved
C02447,42,43,110.51,,1,one-year,fiber,0,no_contact
C02448,29,29,72.23,2053.68,1,one-year,dsl,0,escalated
C02449,47,11,32.1,380.08,0,month-to-month,dsl,0,no_contact
C02450,39,7,49.41,361.53,0,two-year,fiber,1,cancelled
C02451,45,6,75.2,458.61,1,month-to-month,dsl,0,resolved
C02452,24,33,51.33,1648.77,0,one-year,dsl,0,resolved
C02453,79,21,74.57,1515.8,1,month-to-month,fiber,1,escalated
C02454,70,4,68.17,,2,two-year,dsl,0,no_contact
C02455,55,6,62.34,358.4,1,two-year,dsl,0,resolved
C02456,46,1,85.9,139.08,2,month-to-month,dsl,0,resolved
C02457,48,6,82.03,485.14,0,month-to-month,fiber,1,cancelled
C02458,34,37,76.65,2906.43,3,month-to-month,fiber,1,cancelled
C02459,50,4,50.32,237.26,1,month-to-month,dsl,1,cancelled
C02460,25,18,44.64,760.71,0,month-to-month,fiber,1,unresolved
C02461,61,11,33.9,432.36,0,month-to-month,none,1,cancelled
C02462,44,4,92.99,398.61,0,two-year,dsl,0,resolved
C02463,18,9,158.61,,3,month-to-month,fiber,1,cancelled
C02464,55,10,71.08,702.69,3,month-to-month,fiber,1,escalated
C02465,36,2,18.0,89.45,1,month-to-month,dsl,1,unresolved
C02466,45,25,80.16,2042.76,0,month-to-month,fiber,1,cancelled
C02467,42,14,99.6,1386.65,1,month-to-month,fiber,0,resolved
C02468,45,13,80.64,1041.73,2,one-year,none,1,cancelled
C02469,19,37,,3255.71,0,month-to-month,none,0,no_contact
C02470,55,7,49.59,384.73,1,one-year,fiber,0,escalated
C02471,33,44,40.61,1792.97,0,month-to-month,fiber,0,no_contact
C02472,86,27,62.14,1746.06,2,month-to-month,fiber,1,unresolved
C02473,70,6,82.05,409.31,2,,dsl,1,cancelled
C02474,58,21,82.45,1678.36,0,month-to-month,fiber,1,cancelled
C02475,50,72,103.07,7378.69,2,month-to-month,fiber,0,no_contact
C02476,47,60,73.69,4434.66,1,month-to-month,dsl,1,unresolved
C02477,70,6,70.53,496.22,2,one-year,fiber,1,cancelled
C02478,75,16,78.35,1242.06,1,month-to-month,fiber,1,cancelled
C02479,44,20,18.0,431.85,0,one-year,fiber,0,escalated
C02480,48,34,84.54,2871.92,0,one-year,fiber,1,cancelled
C02481,37,40,76.73,3064.28,1,month-to-month,fiber,0,no_contact
C02482,43,13,75.17,926.18,2,month-to-month,dsl,1,cancelled
C02483,88,5,,402.22,1,two-year,fiber,1,escalated
C02484,31,12,64.32,759.79,1,month-to-month,fiber,0,no_contact
C02485,62,53,57.89,3079.68,0,month-to-month,dsl,0,no_contact
C02486,26,11,40.08,255.51,0,one-year,satellite,0,resolved
C02487,53,4,41.42,139.32,1,one-year,none,0,resolved
C02488,46,52,43.41,2272.71,0,one-year,none,0,no_contact
C02489,48,14,48.24,687.3,1,month-to-month,fiber,0,no_contact
C02490,38,11,82.08,889.73,0,month-to-month,fiber,1,escalated
C02491,39,8,117.05,905.97,0,one-year,dsl,0,no_contact
C02492,38,49,111.63,5475.29,2,month-to-month,dsl,0,resolved
C02493,47,8,64.85,583.02,0,month-to-month,dsl,1,cancelled
C02494,48,40,,3552.96,0,month-to-month,dsl,0,no_contact
C02495,56,14,25.09,368.08,2,one-year,fiber,0,escalated
C02496,43,20,83.11,1611.31,0,month-to-month,fiber,0,no_contact
C02497,23,34,115.23,3957.11,2,month-to-month,dsl,1,cancelled
C02498,43,32,49.57,1587.19,0,one-year,dsl,0,resolved
C02499,44,12,77.99,921.25,1,one-year,fiber,1,cancelled
C02500,28,16,78.8,1274.84,1,one-year,dsl,1,escalated
C02501,52,24,83.32,2023.89,1,month-to-month,dsl,1,cancelled
C02502,42,29,65.84,1948.41,3,month-to-month,fiber,1,cancelled
C02503,47,60,101.69,6123.05,0,month-to-month,fiber,0,no_contact
C02504,42,18,22.3,425.61,0,two-year,fiber,0,no_contact
C02505,33,17,98.01,1644.12,0,month-to-month,dsl,1,escalated
C02506,63,27,79.0,2166.3,1,one-year,none,0,resolved
C02507,84,29,69.96,2012.39,2,,none,0,resolved
C02508,64,10,59.13,570.4,2,month-to-month,dsl,0,no_contact
C02509,22,7,45.36,353.45,1,two-year,dsl,0,resolved
C02510,29,29,35.89,953.27,2,two-year,dsl,0,escalated
C02511,21,22,71.91,1617.57,1,month-to-month,fiber,0,no_contact
C02512,38,30,,,1,month-to-month,dsl,0,resolved
C02513,30,8,77.75,590.27,0,one-year,dsl,1,cancelled
C02514,53,39,38.91,1573.21,1,month-to-month,dsl,0,resolved
C02515,25,23,34.64,767.03,2,one-year,fiber,0,resolved
C02516,51,6,97.17,648.59,1,month-to-month,dsl,1,escalated
C02517,48,19,29.27,486.86,1,month-to-month,dsl,0,resolved
C02518,49,19,50.48,955.44,0,two-year,dsl,0,no_contact
C02519,51,13,127.59,,0,one-year,none,0,no_contact
C02520,54,5,31.57,,0,one-year,fiber,0,no_contact
C02521,58,45,77.58,3499.52,2,month-to-month,dsl,1,cancelled
C02522,56,50,97.49,4785.57,0,month-to-month,dsl,0,resolved
C02523,42,21,37.12,832.76,2,month-to-month,fiber,0,resolved
C02524,39,18,79.07,1464.47,1,one-year,dsl,1,cancelled
C02525,46,45,68.7,3040.64,2,month-to-month,fiber,0,resolved
C02526,59,17,32.11,547.51,2,one-year,fiber,1,cancelled
C02527,56,7,37.59,273.6,0,month-to-month,dsl,1,unresolved
C02528,42,16,59.48,1000.34,1,one-year,dsl,0,no_contact
C02529,52,15,45.69,655.72,0,month-to-month,fiber,0,resolved
C02530,26,70,99.1,6844.54,1,month-to-month,none,0,resolved
C02531,45,14,58.82,834.24,3,one-year,fiber,1,cancelled
C02532,38,32,41.15,1303.84,2,two-year,fiber,0,no_contact
C02533,18,32,67.35,2107.33,2,one-year,fiber,1,cancelled
C02534,29,7,82.49,,0,one-year,fiber,0,no_contact
C02535,34,9,47.2,,4,month-to-month,dsl,1,escalated
C02536,54,16,104.76,1727.38,1,month-to-month,dsl,0,resolved
C02537,67,23,45.47,985.0,1,month-to-month,fiber,0,no_contact
C02538,67,72,113.31,8119.42,0,two-year,dsl,0,resolved
C02539,37,33,,2178.34,0,month-to-month,fiber,0,no_contact
C02540,28,7,47.09,213.37,0,two-year,fiber,1,unresolved
C02541,56,12,60.15,766.36,1,month-to-month,fiber,1,cancelled
C02542,56,1,107.89,,0,one-year,dsl,1,escalated
C02543,48,6,65.02,,1,month-to-month,fiber,1,cancelled
C02544,22,4,106.28,400.7,1,month-to-month,dsl,1,cancelled
C02545,51,17,79.37,1351.31,1,two-year,none,1,cancelled
C02546,50,44,88.89,3866.15,1,month-to-month,none,1,cancelled
C02547,24,10,25.83,207.4,0,one-year,fiber,0,no_contact
C02548,69,4,93.3,366.45,1,month-to-month,dsl,1,escalated
C02549,47,6,93.62,604.79,2,one-year,fiber,0,resolved
C02550,22,11,75.42,800.35,2,two-year,fiber,1,escalated
C02551,62,15,71.68,1107.34,1,month-to-month,none,0,resolved
C02552,36,5,57.48,359.98,0,month-to-month,fiber,0,no_contact
C02553,57,21,69.05,1517.65,0,one-year,dsl,1,escalated
C02554,42,11,52.89,561.17,2,month-to-month,none,1,cancelled
C02555,58,26,,1581.95,0,two-year,dsl,0,resolved
C02556,63,7,85.88,677.94,1,month-to-month,fiber,1,cancelled
C02557,29,10,70.29,713.86,2,one-year,dsl,1,cancelled
C02558,32,19,61.26,1119.84,1,one-year,fiber,0,resolved
C02559,28,21,84.79,1777.03,3,month-to-month,dsl,1,cancelled
C02560,51,9,90.59,898.6,2,month-to-month,fiber,0,no_contact
C02561,54,18,71.75,1386.66,0,one-year,fiber,1,cancelled
C02562,43,12,57.19,677.4,2,two-year,fiber,1,cancelled
C02563,18,24,45.83,1189.08,1,month-to-month,satellite,0,resolved
C02564,46,26,96.17,2519.46,0,month-to-month,satellite,0,resolved
C02565,68,14,26.33,407.46,1,month-to-month,dsl,1,cancelled
C02566,46,15,98.23,,4,two-year,dsl,1,escalated
C02567,52,72,63.2,4576.68,1,month-to-month,dsl,0,no_contact
C02568,33,5,77.92,499.27,1,month-to-month,none,1,cancelled
C02569,40,38,97.01,3750.16,0,month-to-month,fiber,1,unresolved
C02570,42,21,69.19,,0,one-year,dsl,0,resolved
C02571,29,18,75.93,1381.31,1,month-to-month,fiber,1,escalated
C02572,18,18,54.59,928.36,1,month-to-month,fiber,1,cancelled
C02573,60,4,74.09,344.07,2,month-to-month,fiber,1,cancelled
C02574,42,38,106.77,4025.26,0,month-to-month,dsl,0,no_contact
C02575,52,8,100.86,800.57,3,two-year,fiber,1,cancelled
C02576,36,31,45.09,,1,one-year,dsl,1,escalated
C02577,45,66,87.86,5880.5,1,month-to-month,fiber,0,resolved
C02578,51,20,18.0,301.41,0,one-year,dsl,0,no_contact
C02579,36,28,101.75,2863.65,1,two-year,fiber,0,no_contact
C02580,44,17,36.99,642.57,0,month-to-month,fiber,0,no_contact
C02581,41,27,71.94,2019.79,2,month-to-month,dsl,1,cancelled
C02582,45,3,,,1,two-year,fiber,1,cancelled
C02583,34,41,59.85,2423.15,1,two-year,dsl,0,no_contact
C02584,68,20,107.83,2198.4,0,month-to-month,dsl,1,cancelled
C02585,28,7,62.78,461.4,5,month-to-month,dsl,1,cancelled
C02586,51,14,,882.82,1,month-to-month,fiber,1,cancelled
C02587,33,8,116.33,980.16,1,month-to-month,dsl,1,escalated
C02588,35,17,51.76,883.3,3,month-to-month,none,1,cancelled
C02589,39,5,64.25,,1,month-to-month,dsl,1,cancelled
C02590,38,12,103.11,1280.31,0,month-to-month,dsl,1,escalated
C02591,27,43,97.95,4181.96,1,two-year,dsl,0,resolved
C02592,23,38,63.11,2401.98,0,one-year,dsl,0,resolved
C02593,36,15,65.5,927.94,2,month-to-month,fiber,1,cancelled
C02594,32,19,62.33,1116.91,0,two-year,dsl,1,escalated
C02595,67,8,109.68,901.04,0,month-to-month,none,1,escalated
C02596,49,33,42.69,1363.06,2,two-year,fiber,0,no_contact
C02597,42,22,32.16,788.16,0,month-to-month,none,1,unresolved
C02598,52,8,9999.0,675.31,1,one-year,dsl,1,cancelled
C02599,57,42,102.07,4262.98,3,month-to-month,fiber,1,cancelled
C02600,32,17,84.04,1608.43,2,two-year,satellite,0,resolved
C02601,28,21,57.45,1132.59,1,one-year,fiber,0,resolved
C02602,51,31,115.63,3568.69,2,month-to-month,fiber,1,escalated
C02603,42,31,82.14,2548.18,2,month-to-month,fiber,1,cancelled
C02604,18,8,91.18,,0,month-to-month,dsl,1,unresolved
C02605,62,6,88.13,487.03,2,month-to-month,dsl,0,resolved
C02606,26,16,72.97,1208.94,2,one-year,dsl,0,no_contact
C02607,54,30,36.47,1139.08,1,month-to-month,dsl,0,resolved
C02608,37,5,91.82,461.22,1,month-to-month,fiber,1,cancelled
C02609,58,54,72.13,3915.78,2,one-year,dsl,0,resolved
C02610,43,39,95.82,3721.31,0,month-to-month,none,1,escalated
C02611,51,16,48.36,792.72,1,one-year,fiber,0,resolved
C02612,59,8,92.97,717.04,1,month-to-month,none,1,cancelled
C02613,62,5,73.49,,4,month-to-month,dsl,1,escalated
C02614,35,72,68.23,4928.26,2,month-to-month,dsl,0,no_contact
C02615,50,60,56.96,3364.84,1,two-year,dsl,0,no_contact
C02616,50,27,88.56,2412.47,1,month-to-month,fiber,0,no_contact
C02617,54,8,36.74,386.88,1,month-to-month,fiber,0,resolved
C02618,61,6,39.61,260.54,0,two-year,fiber,0,resolved
C02619,50,47,82.26,3866.51,0,one-year,dsl,0,no_contact
C02620,34,21,33.89,635.21,1,month-to-month,fiber,0,no_contact
C02621,50,19,39.09,764.2,0,one-year,none,0,no_contact
C02622,43,27,61.12,1636.81,2,month-to-month,dsl,1,cancelled
C02623,52,40,52.93,2134.57,1,two-year,dsl,0,no_contact
C02624,50,67,73.56,4966.63,1,month-to-month,dsl,0,no_contact
C02625,56,13,57.41,743.73,3,month-to-month,none,0,resolved
C02626,39,32,74.08,2379.37,0,month-to-month,dsl,1,cancelled
C02627,67,53,,2057.48,1,two-year,dsl,0,no_contact
C02628,54,16,,961.94,2,month-to-month,fiber,1,cancelled
C02629,48,11,87.61,884.55,1,month-to-month,fiber,1,cancelled
C02630,37,14,90.52,1239.3,0,two-year,dsl,1,cancelled
C02631,60,17,92.83,1526.91,2,month-to-month,satellite,0,resolved
C02632,18,46,64.97,2998.47,1,one-year,fiber,0,no_contact
C02633,53,25,83.71,2076.14,2,month-to-month,dsl,1,cancelled
C02634,31,20,85.34,1729.18,1,month-to-month,dsl,0,resolved
C02635,43,3,71.22,227.55,0,two-year,fiber,0,no_contact
C02636,51,45,54.68,2521.28,1,one-year,none,0,no_contact
C02637,50,12,58.88,693.06,2,two-year,none,0,resolved
C02638,76,30,98.19,2909.41,0,one-year,satellite,0,no_contact
C02639,50,38,81.27,3122.56,1,month-to-month,fiber,1,escalated
C02640,50,7,,499.38,1,month-to-month,fiber,1,unresolved
C02641,36,17,113.98,1842.23,2,one-year,dsl,0,no_contact
C02642,26,42,51.43,2111.92,2,month-to-month,satellite,0,no_contact
C02643,46,16,101.26,1583.23,1,month-to-month,dsl,1,cancelled
C02644,30,9,118.39,1090.41,0,one-year,dsl,1,cancelled
C02645,27,68,63.38,4280.29,1,month-to-month,fiber,0,resolved
C02646,88,21,87.55,1843.71,0,month-to-month,fiber,0,no_contact
C02647,58,25,23.73,602.99,2,two-year,fiber,0,resolved
C02648,55,33,,2574.41,0,one-year,dsl,0,resolved
C02649,57,16,91.58,1504.18,0,one-year,fiber,0,no_contact
C02650,51,23,64.94,1563.28,0,month-to-month,none,1,cancelled
C02651,18,10,134.43,1333.21,0,month-to-month,fiber,1,cancelled
C02652,24,24,59.07,1341.25,1,month-to-month,fiber,0,no_contact
C02653,57,5,28.54,100.58,2,month-to-month,dsl,0,no_contact
C02654,34,46,81.65,3707.53,0,month-to-month,fiber,1,cancelled
C02655,62,34,52.75,1799.98,2,two-year,fiber,0,resolved
C02656,47,10,111.99,,0,month-to-month,fiber,1,cancelled
C02657,53,35,82.85,2925.97,1,one-year,fiber,0,no_contact
C02658,55,34,121.34,4166.84,0,month-to-month,dsl,1,cancelled
C02659,45,23,98.64,2278.69,1,one-year,fiber,0,resolved
C02660,66,10,50.45,,1,month-to-month,dsl,1,cancelled
C02661,43,29,30.86,904.6,1,month-to-month,fiber,1,escalated
C02662,67,45,93.68,4212.17,0,one-year,fiber,0,no_contact
C02663,28,4,18.0,52.44,2,month-to-month,none,1,cancelled
C02664,46,11,45.41,492.55,2,two-year,none,1,escalated
C02665,51,1,,72.64,2,month-to-month,fiber,1,cancelled
C02666,52,7,30.64,155.14,4,month-to-month,dsl,0,escalated
C02667,52,17,112.97,1898.19,0,two-year,dsl,1,cancelled
C02668,50,37,75.77,2838.26,1,month-to-month,fiber,1,unresolved
C02669,46,20,78.3,1509.9,0,month-to-month,fiber,0,no_contact
C02670,55,9,64.53,579.6,0,month-to-month,fiber,1,cancelled
C02671,45,17,73.52,1247.51,0,month-to-month,fiber,0,resolved
C02672,30,48,41.99,2032.12,0,month-to-month,fiber,0,resolved
C02673,39,20,53.1,1104.05,1,,fiber,0,resolved
C02674,27,39,99.4,3894.0,0,month-to-month,dsl,1,unresolved
C02675,43,18,74.13,1275.12,1,two-year,none,1,cancelled
C02676,25,21,64.43,1380.98,1,month-to-month,dsl,0,resolved
C02677,49,20,98.98,1915.83,0,month-to-month,dsl,1,cancelled
C02678,39,17,75.34,1264.37,2,two-year,dsl,1,cancelled
C02679,79,40,35.03,1382.5,0,two-year,dsl,1,unresolved
C02680,61,8,61.48,488.37,0,one-year,dsl,0,no_contact
C02681,51,30,82.2,2513.0,2,two-year,fiber,0,resolved
C02682,40,6,67.35,,4,month-to-month,fiber,1,unresolved
C02683,52,43,93.34,4047.89,1,two-year,dsl,1,cancelled
C02684,32,14,68.64,964.98,1,two-year,none,1,escalated
C02685,50,36,59.51,2071.95,3,one-year,none,0,resolved
C02686,61,28,124.19,3454.03,1,one-year,dsl,1,cancelled
C02687,42,33,78.35,2589.25,0,month-to-month,dsl,0,no_contact
C02688,27,33,64.88,2096.8,2,month-to-month,satellite,1,cancelled
C02689,39,11,65.44,790.22,0,one-year,dsl,1,cancelled
C02690,42,14,88.8,1277.98,1,month-to-month,fiber,1,escalated
C02691,57,23,81.47,1875.24,0,month-to-month,dsl,1,cancelled
C02692,50,50,61.03,3069.38,1,month-to-month,fiber,0,no_contact
C02693,62,21,59.72,1214.69,1,month-to-month,dsl,1,cancelled
C02694,18,24,90.68,2119.21,1,month-to-month,fiber,0,no_contact
C02695,76,61,64.88,3922.21,0,month-to-month,dsl,1,escalated
C02696,39,24,28.86,603.88,1,one-year,dsl,1,cancelled
C02697,25,19,47.48,920.04,0,month-to-month,dsl,1,cancelled
C02698,21,20,85.52,1655.99,0,one-year,fiber,1,cancelled
C02699,66,13,76.81,1037.69,0,month-to-month,satellite,1,cancelled
C02700,60,11,87.66,1051.88,0,month-to-month,dsl,0,resolved
C02701,29,29,77.67,2199.99,1,one-year,none,1,cancelled
C02702,59,25,46.51,1217.27,1,two-year,dsl,0,resolved
C02703,66,13,60.81,795.54,0,month-to-month,dsl,0,resolved
C02704,62,15,84.69,1225.27,1,two-year,fiber,1,cancelled
C02705,58,10,56.31,565.04,1,two-year,fiber,0,no_contact
C02706,75,8,32.08,203.8,0,month-to-month,fiber,1,cancelled
C02707,40,9,63.0,,2,one-year,fiber,1,cancelled
C02708,46,6,105.4,564.12,1,month-to-month,dsl,0,no_contact
C02709,39,28,88.34,2462.34,2,one-year,fiber,0,resolved
C02710,59,12,100.6,1167.46,2,month-to-month,fiber,1,cancelled
C02711,40,57,114.07,6541.43,1,one-year,satellite,0,no_contact
C02712,71,10,31.27,280.18,3,two-year,fiber,0,no_contact
C02713,39,11,59.95,662.32,1,month-to-month,none,0,resolved
C02714,62,32,62.66,2039.56,1,two-year,fiber,0,resolved
C02715,62,9,119.52,998.33,1,one-year,fiber,0,no_contact
C02716,30,10,119.25,1241.4,1,month-to-month,none,1,cancelled
C02717,53,14,77.25,1046.5,0,month-to-month,none,1,cancelled
C02718,32,10,50.84,543.57,0,month-to-month,dsl,0,resolved
C02719,33,15,50.29,788.74,0,month-to-month,fiber,0,no_contact
C02720,35,26,52.78,1327.05,0,two-year,fiber,1,cancelled
C02721,60,4,33.61,123.31,0,month-to-month,fiber,1,cancelled
C02722,40,72,67.55,4865.43,0,month-to-month,none,0,resolved
C02723,35,54,45.72,2461.97,0,month-to-month,fiber,0,resolved
C02724,52,24,49.93,1217.6,0,month-to-month,fiber,1,escalated
C02725,72,32,90.66,2841.57,0,one-year,fiber,1,cancelled
C02726,68,15,78.74,1184.51,1,one-year,fiber,0,resolved
C02727,72,28,124.5,3557.26,0,two-year,none,1,cancelled
C02728,39,28,54.35,1557.86,2,two-year,dsl,1,escalated
C02729,40,36,65.03,2323.76,0,month-to-month,fiber,0,no_contact
C02730,18,4,42.44,202.73,1,one-year,dsl,1,cancelled
C02731,57,37,59.11,2160.39,2,month-to-month,fiber,1,cancelled
C02732,35,4,41.95,212.11,1,month-to-month,none,0,resolved
C02733,55,29,81.18,2396.22,0,month-to-month,fiber,0,resolved
C02734,33,19,,1591.91,1,one-year,dsl,1,escalated
C02735,59,39,37.05,1409.72,2,two-year,fiber,0,resolved
C02736,45,8,56.07,409.59,1,month-to-month,none,1,cancelled
C02737,58,6,87.74,537.77,0,two-year,none,0,resolved
C02738,20,20,98.37,1904.04,0,two-year,fiber,1,cancelled
C02739,59,72,70.05,5004.73,0,month-to-month,fiber,0,no_contact
C02740,58,72,97.22,7061.01,0,month-to-month,dsl,0,resolved
C02741,18,13,62.24,792.79,1,two-year,fiber,0,resolved
C02742,58,47,40.27,1928.19,1,month-to-month,dsl,1,escalated
C02743,49,38,104.7,3988.69,0,month-to-month,fiber,0,no_contact
C02744,44,24,,2762.91,1,two-year,fiber,1,unresolved
